"species","decimalLatitude","decimalLongitude","date","year","month","day","original_x","original_y","correction_status","correction_distance_km","correction_x","correction_y","env"
"Rhincodon typus",-26.1662049861496,113.060941828255,17605,2018,3,15,113.1,-26,"corrected",18.823793148299,113.060941828255,-26.1662049861496,86.9871978759766
"Rhincodon typus",-32.1391,113.91906,17613,2018,3,23,113.91906,-32.1391,"original",0,NA,NA,4460.63818359375
"Rhincodon typus",-31.70033,113.86732,17597,2018,3,7,113.86732,-31.70033,"original",0,NA,NA,4704.0244140625
"Rhincodon typus",-22.7,113.6,17600,2018,3,10,113.6,-22.7,"original",0,NA,NA,164.364624023438
"Rhincodon typus",-22,113.9,17610,2018,3,20,113.9,-22,"original",0,NA,NA,402.422149658203
"Rhincodon typus",-22,113.9,17612,2018,3,22,113.9,-22,"original",0,NA,NA,402.422149658203
"Rhincodon typus",-32.69114,113.34725,17600,2018,3,10,113.34725,-32.69114,"original",0,NA,NA,4180.56298828125
"Rhincodon typus",-22.71478,112.86161,17599,2018,3,9,112.86161,-22.71478,"original",0,NA,NA,1297.28295898438
"Rhincodon typus",-22.3,113.8,17591,2018,3,1,113.8,-22.3,"original",0,NA,NA,199.812454223633
"Rhincodon typus",-22.83575,113.6609,17609,2018,3,19,113.6609,-22.83575,"original",0,NA,NA,96.4634246826172
"Rhincodon typus",-32.65184,113.19745,17600,2018,3,10,113.19745,-32.65184,"original",0,NA,NA,4180.56298828125
"Rhincodon typus",-22.7,113.6,17605,2018,3,15,113.6,-22.7,"original",0,NA,NA,164.364624023438
"Rhincodon typus",-22.7,113.6,17604,2018,3,14,113.6,-22.7,"original",0,NA,NA,164.364624023438
"Rhincodon typus",-31.54629,111.60043,17592,2018,3,2,111.60043,-31.54629,"original",0,NA,NA,5056.529296875
"Rhincodon typus",-22.67506,113.53159,17607,2018,3,17,113.53159,-22.67506,"original",0,NA,NA,164.364624023438
"Rhincodon typus",-32.6772,113.33908,17600,2018,3,10,113.33908,-32.6772,"original",0,NA,NA,4180.56298828125
"Rhincodon typus",-32.18033,113.94616,17614,2018,3,24,113.94616,-32.18033,"original",0,NA,NA,4147.970703125
"Rhincodon typus",-22.9252077562327,113.559556786704,17621,2018,3,31,113.8,-22.9,"corrected",24.8241479686729,113.559556786704,-22.9252077562327,96.4634246826172
"Rhincodon typus",-22,113.9,17607,2018,3,17,113.9,-22,"original",0,NA,NA,402.422149658203
"Rhincodon typus",-21.7,114.4,17617,2018,3,27,114.4,-21.7,"original",0,NA,NA,47.9186668395996
"Rhincodon typus",-22.9252077562327,113.559556786704,17620,2018,3,30,113.8,-22.9,"corrected",24.8241479686729,113.559556786704,-22.9252077562327,96.4634246826172
"Rhincodon typus",-22,113.9,17605,2018,3,15,113.9,-22,"original",0,NA,NA,402.422149658203
"Rhincodon typus",-32.61799,113.21725,17599,2018,3,9,113.21725,-32.61799,"original",0,NA,NA,4180.56298828125
"Rhincodon typus",-21.57849,114.26116,17616,2018,3,26,114.26116,-21.57849,"original",0,NA,NA,47.9186668395996
"Rhincodon typus",-22.9,113.6,17608,2018,3,18,113.6,-22.9,"original",0,NA,NA,96.4634246826172
"Rhincodon typus",-25.6675900277008,113.060941828255,17599,2018,3,9,113,-25.8,"corrected",15.8924589392246,113.060941828255,-25.6675900277008,18.7328910827637
"Rhincodon typus",-22,113.9,17592,2018,3,2,113.9,-22,"original",0,NA,NA,402.422149658203
"Rhincodon typus",-22.9252077562327,113.559556786704,17620,2018,3,30,113.7,-22.9,"corrected",14.6757946926051,113.559556786704,-22.9252077562327,96.4634246826172
"Rhincodon typus",-22.1,113.9,17597,2018,3,7,113.9,-22.1,"original",0,NA,NA,199.812454223633
"Rhincodon typus",-22,113.9,17598,2018,3,8,113.9,-22,"original",0,NA,NA,402.422149658203
"Rhincodon typus",-22.6759002770083,113.559556786704,17617,2018,3,27,113.7,-22.8,"corrected",19.9244097789753,113.559556786704,-22.6759002770083,164.364624023438
"Rhincodon typus",-21.9,113.9,17599,2018,3,9,113.9,-21.9,"original",0,NA,NA,402.422149658203
"Rhincodon typus",-32.15145,113.91549,17612,2018,3,22,113.91549,-32.15145,"original",0,NA,NA,4460.63818359375
"Rhincodon typus",-21.8,114.1,17600,2018,3,10,114.1,-21.8,"original",0,NA,NA,165.018997192383
"Rhincodon typus",-22.6759002770083,113.559556786704,17612,2018,3,22,113.7,-22.8,"corrected",19.9244097789753,113.559556786704,-22.6759002770083,164.364624023438
"Rhincodon typus",-31.35993,114.18057,17619,2018,3,29,114.18057,-31.35993,"original",0,NA,NA,4536.98828125
"Rhincodon typus",-22,113.9,17606,2018,3,16,113.9,-22,"original",0,NA,NA,402.422149658203
"Rhincodon typus",-32.67687,113.32735,17600,2018,3,10,113.32735,-32.67687,"original",0,NA,NA,4180.56298828125
"Rhincodon typus",-32.6322,113.21023,17599,2018,3,9,113.21023,-32.6322,"original",0,NA,NA,4180.56298828125
"Rhincodon typus",-22,113.9,17615,2018,3,25,113.9,-22,"original",0,NA,NA,402.422149658203
"Rhincodon typus",-22.7,113.6,17594,2018,3,4,113.6,-22.7,"original",0,NA,NA,164.364624023438
"Rhincodon typus",-21.9279778393352,113.808864265928,17609,2018,3,19,114,-22,"corrected",21.2920088625279,113.808864265928,-21.9279778393352,402.422149658203
"Rhincodon typus",-22.69391,113.57515,17606,2018,3,16,113.57515,-22.69391,"original",0,NA,NA,164.364624023438
"Rhincodon typus",-22.6759002770083,113.559556786704,17603,2018,3,13,113.7,-22.8,"corrected",19.9244097789753,113.559556786704,-22.6759002770083,164.364624023438
"Rhincodon typus",-21.9,113.9,17613,2018,3,23,113.9,-21.9,"original",0,NA,NA,402.422149658203
"Rhincodon typus",-22.7,113.6,17602,2018,3,12,113.6,-22.7,"original",0,NA,NA,164.364624023438
"Rhincodon typus",-22.1,113.8,17611,2018,3,21,113.8,-22.1,"original",0,NA,NA,199.812454223633
"Rhincodon typus",-22.6759002770083,113.559556786704,17616,2018,3,26,113.7,-22.8,"corrected",19.9244097789753,113.559556786704,-22.6759002770083,164.364624023438
"Rhincodon typus",-22,113.9,17593,2018,3,3,113.9,-22,"original",0,NA,NA,402.422149658203
"Rhincodon typus",-31.31343,114.20406,17619,2018,3,29,114.20406,-31.31343,"original",0,NA,NA,4006.5927734375
"Rhincodon typus",-21.55453,114.2865,17619,2018,3,29,114.2865,-21.55453,"original",0,NA,NA,47.9186668395996
"Rhincodon typus",-22,113.9,17608,2018,3,18,113.9,-22,"original",0,NA,NA,402.422149658203
"Rhincodon typus",-22.6759002770083,113.559556786704,17607,2018,3,17,113.7,-22.8,"corrected",19.9244097789753,113.559556786704,-22.6759002770083,164.364624023438
"Rhincodon typus",-22,113.9,17604,2018,3,14,113.9,-22,"original",0,NA,NA,402.422149658203
"Rhincodon typus",-25.29989,112.74342,17610,2018,3,20,112.74342,-25.29989,"original",0,NA,NA,88.4447479248047
"Rhincodon typus",-22.1,113.9,17611,2018,3,21,113.9,-22.1,"original",0,NA,NA,199.812454223633
"Rhincodon typus",-25.6675900277008,113.060941828255,17596,2018,3,6,113,-25.8,"corrected",15.8924589392246,113.060941828255,-25.6675900277008,18.7328910827637
"Rhincodon typus",-21.57315,114.26374,17618,2018,3,28,114.26374,-21.57315,"original",0,NA,NA,47.9186668395996
"Rhincodon typus",-32.20398,113.95335,17614,2018,3,24,113.95335,-32.20398,"original",0,NA,NA,4147.970703125
"Rhincodon typus",-32.20652,113.96384,17614,2018,3,24,113.96384,-32.20652,"original",0,NA,NA,4147.970703125
"Rhincodon typus",-22.74497,113.54306,17615,2018,3,25,113.54306,-22.74497,"original",0,NA,NA,164.364624023438
"Rhincodon typus",-32.20742,113.96392,17614,2018,3,24,113.96392,-32.20742,"original",0,NA,NA,4147.970703125
"Rhincodon typus",-22.6759002770083,113.559556786704,17608,2018,3,18,113.7,-22.8,"corrected",19.9244097789753,113.559556786704,-22.6759002770083,164.364624023438
"Rhincodon typus",-25.6675900277008,113.060941828255,17598,2018,3,8,113,-25.8,"corrected",15.8924589392246,113.060941828255,-25.6675900277008,18.7328910827637
"Rhincodon typus",-32.62113,113.21886,17599,2018,3,9,113.21886,-32.62113,"original",0,NA,NA,4180.56298828125
"Rhincodon typus",-31.13228,114.30355,17619,2018,3,29,114.30355,-31.13228,"original",0,NA,NA,3893.09814453125
"Rhincodon typus",-31.49941,114.15194,17618,2018,3,28,114.15194,-31.49941,"original",0,NA,NA,4536.98828125
"Rhincodon typus",-22.73311,113.55314,17616,2018,3,26,113.55314,-22.73311,"original",0,NA,NA,164.364624023438
"Rhincodon typus",-32.14708,113.93774,17614,2018,3,24,113.93774,-32.14708,"original",0,NA,NA,4147.970703125
"Rhincodon typus",-22.7432,113.54872,17615,2018,3,25,113.54872,-22.7432,"original",0,NA,NA,164.364624023438
"Rhincodon typus",-22.8,113.6,17601,2018,3,11,113.6,-22.8,"original",0,NA,NA,164.364624023438
"Rhincodon typus",-33.02247,112.28901,17609,2018,3,19,112.28901,-33.02247,"original",0,NA,NA,3760.25244140625
"Rhincodon typus",-22.7,113.6,17601,2018,3,11,113.6,-22.7,"original",0,NA,NA,164.364624023438
"Rhincodon typus",-25.92614,112.92951,17597,2018,3,7,112.92951,-25.92614,"original",0,NA,NA,96.9848403930664
"Rhincodon typus",-22,113.8,17615,2018,3,25,113.8,-22,"original",0,NA,NA,402.422149658203
"Rhincodon typus",-31.92843,114.18176,17617,2018,3,27,114.18176,-31.92843,"original",0,NA,NA,4299.59228515625
"Rhincodon typus",-22.6759002770083,113.559556786704,17609,2018,3,19,113.7,-22.8,"corrected",19.9244097789753,113.559556786704,-22.6759002770083,164.364624023438
"Rhincodon typus",-7.50835,96.83628,17599,2018,3,9,96.83628,-7.50835,"original",0,NA,NA,4603.95849609375
"Rhincodon typus",-7.39649,96.22103,17601,2018,3,11,96.22103,-7.39649,"original",0,NA,NA,5357.36181640625
"Rhincodon typus",-7.63461,98.07962,17595,2018,3,5,98.07962,-7.63461,"original",0,NA,NA,4728.41455078125
"Rhincodon typus",-7.63464,98.07944,17595,2018,3,5,98.07944,-7.63464,"original",0,NA,NA,4728.41455078125
"Rhincodon typus",9.33932,98.0983,17627,2018,4,6,98.0983,9.33932,"original",0,NA,NA,30.1581172943115
"Rhincodon typus",10.08294,99.87905,17638,2018,4,17,99.87905,10.08294,"original",0,NA,NA,33.9330711364746
"Rhincodon typus",2.00554016620504,118.047091412742,17642,2018,4,21,118.11587,1.87036,"corrected",16.7924139825066,118.047091412742,2.00554016620504,12.2805576324463
"Rhincodon typus",-14.07145,136.25883,17642,2018,4,21,136.25883,-14.07145,"original",0,NA,NA,12.7156143188477
"Rhincodon typus",-23.174515235457,113.559556786704,17644,2018,4,23,113.71,-23.13,"corrected",16.1760001868536,113.559556786704,-23.174515235457,77.0263366699219
"Rhincodon typus",7.59488,98.88302,17622,2018,4,1,98.88302,7.59488,"original",0,NA,NA,40.6386299133301
"Rhincodon typus",-7.96675900277005,117.797783933518,17651,2018,4,30,117.72854,-8.34376,"corrected",42.3875520112866,117.797783933518,-7.96675900277005,1474.13073730469
"Rhincodon typus",-22.9252077562327,113.559556786704,17641,2018,4,20,113.7,-22.9,"corrected",14.6757946926051,113.559556786704,-22.9252077562327,96.4634246826172
"Rhincodon typus",-22.11242,113.77889,17647,2018,4,26,113.77889,-22.11242,"original",0,NA,NA,199.812454223633
"Rhincodon typus",-22.1,113.8,17644,2018,4,23,113.8,-22.1,"original",0,NA,NA,199.812454223633
"Rhincodon typus",-22.3,113.8,17637,2018,4,16,113.8,-22.3,"original",0,NA,NA,199.812454223633
"Rhincodon typus",-21.59807,114.2462,17622,2018,4,1,114.2462,-21.59807,"original",0,NA,NA,47.9186668395996
"Rhincodon typus",-22.7,113.6,17631,2018,4,10,113.6,-22.7,"original",0,NA,NA,164.364624023438
"Rhincodon typus",-21.60078,114.2515,17630,2018,4,9,114.2515,-21.60078,"original",0,NA,NA,47.9186668395996
"Rhincodon typus",-29.93585,114.15716,17629,2018,4,8,114.15716,-29.93585,"original",0,NA,NA,1320.0009765625
"Rhincodon typus",-21.67451,114.07026,17633,2018,4,12,114.07026,-21.67451,"original",0,NA,NA,165.018997192383
"Rhincodon typus",-22.1,113.8,17638,2018,4,17,113.8,-22.1,"original",0,NA,NA,199.812454223633
"Rhincodon typus",-22,113.9,17644,2018,4,23,113.9,-22,"original",0,NA,NA,402.422149658203
"Rhincodon typus",-21.9,113.9,17651,2018,4,30,113.9,-21.9,"original",0,NA,NA,402.422149658203
"Rhincodon typus",-22,113.9,17639,2018,4,18,113.9,-22,"original",0,NA,NA,402.422149658203
"Rhincodon typus",-22.4265927977839,113.559556786704,17630,2018,4,9,113.7,-22.4,"corrected",14.7568732910328,113.559556786704,-22.4265927977839,410.919006347656
"Rhincodon typus",-22.2,113.8,17646,2018,4,25,113.8,-22.2,"original",0,NA,NA,199.812454223633
"Rhincodon typus",-22.1772853185595,113.808864265928,17635,2018,4,14,113.8,-22.4,"corrected",24.6790413636136,113.808864265928,-22.1772853185595,199.812454223633
"Rhincodon typus",-22.2,113.8,17645,2018,4,24,113.8,-22.2,"original",0,NA,NA,199.812454223633
"Rhincodon typus",-22.9252077562327,113.559556786704,17625,2018,4,4,113.7,-22.9,"corrected",14.6757946926051,113.559556786704,-22.9252077562327,96.4634246826172
"Rhincodon typus",-21.57341,114.24106,17645,2018,4,24,114.24106,-21.57341,"original",0,NA,NA,47.9186668395996
"Rhincodon typus",-22.9252077562327,113.559556786704,17629,2018,4,8,113.7,-23,"corrected",16.6143799399014,113.559556786704,-22.9252077562327,96.4634246826172
"Rhincodon typus",-22.04022,113.79499,17647,2018,4,26,113.79499,-22.04022,"original",0,NA,NA,402.422149658203
"Rhincodon typus",-22.6759002770083,113.559556786704,17624,2018,4,3,113.7,-22.8,"corrected",19.9244097789753,113.559556786704,-22.6759002770083,164.364624023438
"Rhincodon typus",-29.86203,114.05061,17631,2018,4,10,114.05061,-29.86203,"original",0,NA,NA,1320.0009765625
"Rhincodon typus",-21.95797,113.80706,17647,2018,4,26,113.80706,-21.95797,"original",0,NA,NA,402.422149658203
"Rhincodon typus",-21.56589,114.2777,17629,2018,4,8,114.2777,-21.56589,"original",0,NA,NA,47.9186668395996
"Rhincodon typus",-22.1,113.9,17644,2018,4,23,113.9,-22.1,"original",0,NA,NA,199.812454223633
"Rhincodon typus",-22.2,113.9,17645,2018,4,24,113.9,-22.2,"original",0,NA,NA,199.812454223633
"Rhincodon typus",-22.6759002770083,113.559556786704,17630,2018,4,9,113.7,-22.8,"corrected",19.9244097789753,113.559556786704,-22.6759002770083,164.364624023438
"Rhincodon typus",-22.1,113.8,17641,2018,4,20,113.8,-22.1,"original",0,NA,NA,199.812454223633
"Rhincodon typus",-21.59634,114.23272,17628,2018,4,7,114.23272,-21.59634,"original",0,NA,NA,47.9186668395996
"Rhincodon typus",-21.57939,114.1973,17648,2018,4,27,114.1973,-21.57939,"original",0,NA,NA,47.9186668395996
"Rhincodon typus",-22.1,113.9,17645,2018,4,24,113.9,-22.1,"original",0,NA,NA,199.812454223633
"Rhincodon typus",-22.8,113.6,17632,2018,4,11,113.6,-22.8,"original",0,NA,NA,164.364624023438
"Rhincodon typus",-22.1,113.9,17638,2018,4,17,113.9,-22.1,"original",0,NA,NA,199.812454223633
"Rhincodon typus",-22.7,113.6,17630,2018,4,9,113.6,-22.7,"original",0,NA,NA,164.364624023438
"Rhincodon typus",-21.90227,113.80134,17647,2018,4,26,113.80134,-21.90227,"original",0,NA,NA,402.422149658203
"Rhincodon typus",-22.7,113.6,17624,2018,4,3,113.6,-22.7,"original",0,NA,NA,164.364624023438
"Rhincodon typus",-22.9252077562327,113.559556786704,17628,2018,4,7,113.7,-23,"corrected",16.6143799399014,113.559556786704,-22.9252077562327,96.4634246826172
"Rhincodon typus",-22.75027,113.57732,17632,2018,4,11,113.57732,-22.75027,"original",0,NA,NA,164.364624023438
"Rhincodon typus",-21.60329,114.23127,17628,2018,4,7,114.23127,-21.60329,"original",0,NA,NA,47.9186668395996
"Rhincodon typus",-30.1644,113.87545,17628,2018,4,7,113.87545,-30.1644,"original",0,NA,NA,3756.68530273438
"Rhincodon typus",-22.9252077562327,113.559556786704,17626,2018,4,5,113.71153,-23.01422,"corrected",18.4400848348774,113.559556786704,-22.9252077562327,96.4634246826172
"Rhincodon typus",-22.9252077562327,113.559556786704,17630,2018,4,9,113.8,-22.9,"corrected",24.8241479686729,113.559556786704,-22.9252077562327,96.4634246826172
"Rhincodon typus",-30.66833,113.793,17624,2018,4,3,113.793,-30.66833,"original",0,NA,NA,4698.57958984375
"Rhincodon typus",-21.57497,114.217,17632,2018,4,11,114.217,-21.57497,"original",0,NA,NA,47.9186668395996
"Rhincodon typus",-22.9252077562327,113.559556786704,17626,2018,4,5,113.7,-23,"corrected",16.6143799399014,113.559556786704,-22.9252077562327,96.4634246826172
"Rhincodon typus",-22,113.9,17642,2018,4,21,113.9,-22,"original",0,NA,NA,402.422149658203
"Rhincodon typus",-21.9279778393352,113.808864265928,17651,2018,4,30,114,-21.9,"corrected",19.9904721686494,113.808864265928,-21.9279778393352,402.422149658203
"Rhincodon typus",-22.9252077562327,113.559556786704,17627,2018,4,6,113.69155,-23.0475,"corrected",19.1461508401622,113.559556786704,-22.9252077562327,96.4634246826172
"Rhincodon typus",-22.4265927977839,113.559556786704,17646,2018,4,25,113.7,-22.4,"corrected",14.7568732910328,113.559556786704,-22.4265927977839,410.919006347656
"Rhincodon typus",-21.9,113.9,17647,2018,4,26,113.9,-21.9,"original",0,NA,NA,402.422149658203
"Rhincodon typus",-21.57925,114.2024,17632,2018,4,11,114.2024,-21.57925,"original",0,NA,NA,47.9186668395996
"Rhincodon typus",-21.9,114.6,17650,2018,4,29,114.6,-21.9,"original",0,NA,NA,12.5826644897461
"Rhincodon typus",10.1238,99.7926,17679,2018,5,28,99.7926,10.1238,"original",0,NA,NA,45.5035438537598
"Rhincodon typus",9.73407202216072,99.8476454293629,17654,2018,5,3,99.97434,9.79373,"corrected",15.3872690923879,99.8476454293629,9.73407202216072,16.4706802368164
"Rhincodon typus",-22.59,113.61,17663,2018,5,12,113.61,-22.59,"original",0,NA,NA,164.364624023438
"Rhincodon typus",-3.17877,134.90012,17652,2018,5,1,134.90012,-3.17877,"original",0,NA,NA,71.0225524902344
"Rhincodon typus",-22,113.9,17658,2018,5,7,113.9,-22,"original",0,NA,NA,402.422149658203
"Rhincodon typus",-21.9279778393352,113.808864265928,17657,2018,5,6,114,-21.9,"corrected",19.9904721686494,113.808864265928,-21.9279778393352,402.422149658203
"Rhincodon typus",-22,113.9,17668,2018,5,17,113.9,-22,"original",0,NA,NA,402.422149658203
"Rhincodon typus",-22.21862,113.7465,17671,2018,5,20,113.7465,-22.21862,"original",0,NA,NA,199.812454223633
"Rhincodon typus",-21.7933,113.93429,17655,2018,5,4,113.93429,-21.7933,"original",0,NA,NA,165.018997192383
"Rhincodon typus",-22,113.9,17660,2018,5,9,113.9,-22,"original",0,NA,NA,402.422149658203
"Rhincodon typus",-22.08704,113.7457,17672,2018,5,21,113.7457,-22.08704,"original",0,NA,NA,199.812454223633
"Rhincodon typus",-22.4265927977839,113.559556786704,17664,2018,5,13,113.7,-22.4,"corrected",14.7568732910328,113.559556786704,-22.4265927977839,410.919006347656
"Rhincodon typus",-21.8,114.1,17653,2018,5,2,114.1,-21.8,"original",0,NA,NA,165.018997192383
"Rhincodon typus",-22.1,113.9,17668,2018,5,17,113.9,-22.1,"original",0,NA,NA,199.812454223633
"Rhincodon typus",-22.2,113.8,17669,2018,5,18,113.8,-22.2,"original",0,NA,NA,199.812454223633
"Rhincodon typus",-22.09783,113.80199,17656,2018,5,5,113.80199,-22.09783,"original",0,NA,NA,199.812454223633
"Rhincodon typus",-21.9279778393352,113.808864265928,17655,2018,5,4,114,-22,"corrected",21.2920088625279,113.808864265928,-21.9279778393352,402.422149658203
"Rhincodon typus",-22.1,113.9,17658,2018,5,7,113.9,-22.1,"original",0,NA,NA,199.812454223633
"Rhincodon typus",-21.72709,114.02056,17655,2018,5,4,114.02056,-21.72709,"original",0,NA,NA,165.018997192383
"Rhincodon typus",-22.2,113.8,17671,2018,5,20,113.8,-22.2,"original",0,NA,NA,199.812454223633
"Rhincodon typus",-22.2,113.8,17670,2018,5,19,113.8,-22.2,"original",0,NA,NA,199.812454223633
"Rhincodon typus",-22.2,113.8,17674,2018,5,23,113.8,-22.2,"original",0,NA,NA,199.812454223633
"Rhincodon typus",-22.1,113.8,17661,2018,5,10,113.8,-22.1,"original",0,NA,NA,199.812454223633
"Rhincodon typus",-22.1,113.8,17672,2018,5,21,113.8,-22.1,"original",0,NA,NA,199.812454223633
"Rhincodon typus",-22.2,113.8,17681,2018,5,30,113.8,-22.2,"original",0,NA,NA,199.812454223633
"Rhincodon typus",-22,113.9,17659,2018,5,8,113.9,-22,"original",0,NA,NA,402.422149658203
"Rhincodon typus",-22.1,113.9,17672,2018,5,21,113.9,-22.1,"original",0,NA,NA,199.812454223633
"Rhincodon typus",-22,113.9,17674,2018,5,23,113.9,-22,"original",0,NA,NA,402.422149658203
"Rhincodon typus",-22,113.9,17653,2018,5,2,113.9,-22,"original",0,NA,NA,402.422149658203
"Rhincodon typus",-22,113.9,17652,2018,5,1,113.9,-22,"original",0,NA,NA,402.422149658203
"Rhincodon typus",-21.9,113.9,17654,2018,5,3,113.9,-21.9,"original",0,NA,NA,402.422149658203
"Rhincodon typus",-22,113.9,17656,2018,5,5,113.9,-22,"original",0,NA,NA,402.422149658203
"Rhincodon typus",-22.3,113.8,17655,2018,5,4,113.8,-22.3,"original",0,NA,NA,199.812454223633
"Rhincodon typus",-22.2,113.8,17667,2018,5,16,113.8,-22.2,"original",0,NA,NA,199.812454223633
"Rhincodon typus",-22.2,113.8,17657,2018,5,6,113.8,-22.2,"original",0,NA,NA,199.812454223633
"Rhincodon typus",-21.9279778393352,113.808864265928,17654,2018,5,3,114,-21.9,"corrected",19.9904721686494,113.808864265928,-21.9279778393352,402.422149658203
"Rhincodon typus",-22.17778,113.76791,17655,2018,5,4,113.76791,-22.17778,"original",0,NA,NA,199.812454223633
