"species","decimalLatitude","decimalLongitude","date","year","month","day"
"Rhincodon typus",-21.89765,113.58766,17760,2018,8,17
"Rhincodon typus",-19.89936,115.00125,17754,2018,8,11
"Rhincodon typus",-19.713,115.51249,17767,2018,8,24
"Rhincodon typus",-21.39688,114.7187,17756,2018,8,13
"Rhincodon typus",-22.1,113.9,17761,2018,8,18
"Rhincodon typus",-19.79154,115.67424,17745,2018,8,2
"Rhincodon typus",-22,113.8,17764,2018,8,21
"Rhincodon typus",-19.79687,115.68113,17745,2018,8,2
"Rhincodon typus",-14.57319,120.72529,17769,2018,8,26
"Rhincodon typus",-19.79565,115.68017,17745,2018,8,2
"Rhincodon typus",-20.62043,114.46974,17745,2018,8,2
"Rhincodon typus",-14.8774,118.42518,17753,2018,8,10
"Rhincodon typus",-19.88262,113.32634,17772,2018,8,29
"Rhincodon typus",-22,113.9,17766,2018,8,23
"Rhincodon typus",-19.93195,115.16322,17744,2018,8,1
"Rhincodon typus",-22.1,113.8,17761,2018,8,18
"Rhincodon typus",-19.91089,116.40426,17749,2018,8,6
"Rhincodon typus",-15.08348,118.4119,17753,2018,8,10
"Rhincodon typus",-19.91937,116.60921,17749,2018,8,6
"Rhincodon typus",-18.77213,117.48186,17746,2018,8,3
"Rhincodon typus",-20.5312,114.98253,17755,2018,8,12
"Rhincodon typus",-19.9576,116.57745,17749,2018,8,6
"Rhincodon typus",-15.81789,118.67584,17751,2018,8,8
"Rhincodon typus",-19.86132,113.32338,17772,2018,8,29
"Rhincodon typus",-19.98553,115.15074,17744,2018,8,1
"Rhincodon typus",-22.1,113.8,17763,2018,8,20
"Rhincodon typus",-13.66467,119.10539,17756,2018,8,13
"Rhincodon typus",-20.60007,114.98658,17755,2018,8,12
"Rhincodon typus",-19.84721,115.68707,17745,2018,8,2
"Rhincodon typus",-18.99807,117.75014,17745,2018,8,2
"Rhincodon typus",-19.79836,113.34328,17772,2018,8,29
"Rhincodon typus",-21.98258,113.85286,17764,2018,8,21
"Rhincodon typus",-21.86847,113.85059,17767,2018,8,24
"Rhincodon typus",-21.95166,113.8603,17759,2018,8,16
"Rhincodon typus",-20.46918,115.0874,17772,2018,8,29
"Rhincodon typus",-17.29572,117.14691,17748,2018,8,5
"Rhincodon typus",-20.36245,114.81889,17753,2018,8,10
"Rhincodon typus",-19.92472,113.33024,17772,2018,8,29
"Rhincodon typus",-21.9,113.9,17747,2018,8,4
"Rhincodon typus",-19.50979,115.53254,17746,2018,8,3
"Rhincodon typus",-19.75217,115.57279,17765,2018,8,22
"Rhincodon typus",-20.18547,114.97293,17744,2018,8,1
"Rhincodon typus",-17.67482,114.29271,17756,2018,8,13
"Rhincodon typus",-19.69365,115.51543,17767,2018,8,24
"Rhincodon typus",-16.33797,118.2323,17750,2018,8,7
"Rhincodon typus",-19.97561,116.44342,17749,2018,8,6
"Rhincodon typus",-20.6307,114.45348,17745,2018,8,2
"Rhincodon typus",-21.27985,114.17587,17745,2018,8,2
"Rhincodon typus",-19.94904,115.70914,17747,2018,8,4
"Rhincodon typus",-14.19571,118.83486,17755,2018,8,12
"Rhincodon typus",-19.87605,115.05957,17754,2018,8,11
"Rhincodon typus",-19.76352,115.3864,17768,2018,8,25
"Rhincodon typus",-19.92037,116.6302,17749,2018,8,6
"Rhincodon typus",-19.74973,113.41424,17773,2018,8,30
"Rhincodon typus",-14.74041,118.33947,17754,2018,8,11
"Rhincodon typus",-21.97031,113.77868,17765,2018,8,22
"Rhincodon typus",-19.21843,117.64162,17745,2018,8,2
"Rhincodon typus",-21.22984,114.64145,17756,2018,8,13
"Rhincodon typus",-10.5,105.5,17757,2018,8,14
"Rhincodon typus",-15.5,117.5,17770,2018,8,27
"Rhincodon typus",-13.5,118.5,17773,2018,8,30
"Rhincodon typus",-13.5,117.5,17772,2018,8,29
"Rhincodon typus",-10.5,104.5,17758,2018,8,15
"Rhincodon typus",-12.5,103.5,17762,2018,8,19
"Rhincodon typus",-11.5,104.5,17759,2018,8,16
"Rhincodon typus",-8.5,130.5,17757,2018,8,14
"Rhincodon typus",-16.5,112.5,17745,2018,8,2
"Rhincodon typus",-6.5,133.5,17763,2018,8,20
"Rhincodon typus",-5.5,133.5,17773,2018,8,30
"Rhincodon typus",-7.5,108.5,17746,2018,8,3
"Rhincodon typus",-14.5,101.5,17773,2018,8,30
"Rhincodon typus",-15.5,112.5,17745,2018,8,2
"Rhincodon typus",-15.5,113.5,17749,2018,8,6
"Rhincodon typus",-13.5,109.5,17753,2018,8,10
"Rhincodon typus",-14.5,109.5,17753,2018,8,10
"Rhincodon typus",-11.5,107.5,17756,2018,8,13
"Rhincodon typus",-11.5,108.5,17756,2018,8,13
"Rhincodon typus",10.17619,99.96872,17783,2018,9,9
"Rhincodon typus",-7.5,102.5,17800,2018,9,26
"Rhincodon typus",-7.5,103.5,17799,2018,9,25
"Rhincodon typus",-21.84165,113.53573,17800,2018,9,26
"Rhincodon typus",-18.42599,116.20389,17785,2018,9,11
"Rhincodon typus",-21.72057,113.61701,17801,2018,9,27
"Rhincodon typus",-21.68745,113.59258,17801,2018,9,27
"Rhincodon typus",-21.9,113.9,17777,2018,9,3
"Rhincodon typus",-21.27438,113.56651,17790,2018,9,16
"Rhincodon typus",-21.67726,113.80535,17786,2018,9,12
"Rhincodon typus",-20.20741,115.10783,17779,2018,9,5
"Rhincodon typus",-21.04612,113.03903,17792,2018,9,18
"Rhincodon typus",-19.68322,115.82973,17781,2018,9,7
"Rhincodon typus",-21.73151,113.79736,17787,2018,9,13
"Rhincodon typus",-20.15425,113.87854,17776,2018,9,2
"Rhincodon typus",-21.82871,113.90955,17778,2018,9,4
"Rhincodon typus",-21.68142,113.80577,17786,2018,9,12
"Rhincodon typus",-22.29568,113.68186,17799,2018,9,25
"Rhincodon typus",-21.74895,113.58935,17801,2018,9,27
"Rhincodon typus",-21.6364,113.63214,17801,2018,9,27
"Rhincodon typus",-22.01035,113.40988,17788,2018,9,14
"Rhincodon typus",-22.1625,113.61844,17799,2018,9,25
"Rhincodon typus",-20.20455,115.10795,17779,2018,9,5
"Rhincodon typus",-19.30924,115.44114,17791,2018,9,17
"Rhincodon typus",-20.26539,115.1903,17780,2018,9,6
"Rhincodon typus",-21.6424,113.81614,17786,2018,9,12
"Rhincodon typus",-21.15356,114.10911,17795,2018,9,21
"Rhincodon typus",-21.24483,113.2289,17791,2018,9,17
"Rhincodon typus",-21.08597,113.17705,17791,2018,9,17
"Rhincodon typus",-21.75207,113.80204,17802,2018,9,28
"Rhincodon typus",-22.02363,113.3458,17788,2018,9,14
"Rhincodon typus",-19.81306,115.65883,17798,2018,9,24
"Rhincodon typus",-22.6,113.6,17780,2018,9,6
"Rhincodon typus",-25.7,113,17788,2018,9,14
"Rhincodon typus",-21.69614,113.55334,17802,2018,9,28
"Rhincodon typus",-21.90333,113.81388,17788,2018,9,14
"Rhincodon typus",-21.05264,113.0568,17792,2018,9,18
"Rhincodon typus",-21.66335,113.56984,17801,2018,9,27
"Rhincodon typus",-22.01046,113.40646,17788,2018,9,14
"Rhincodon typus",-21.75244,113.80357,17802,2018,9,28
"Rhincodon typus",-20.02087,113.94896,17775,2018,9,1
"Rhincodon typus",-21.74452,113.59247,17801,2018,9,27
"Rhincodon typus",-21.52765,113.80747,17786,2018,9,12
"Rhincodon typus",-21.52554,113.81575,17786,2018,9,12
"Rhincodon typus",-18.42749,116.15181,17785,2018,9,11
"Rhincodon typus",-21.68308,113.53968,17800,2018,9,26
"Rhincodon typus",-21.64802,113.8158,17786,2018,9,12
"Rhincodon typus",-21.87588,113.54203,17800,2018,9,26
"Rhincodon typus",-18.85048,115.78208,17784,2018,9,10
"Rhincodon typus",-21.08242,113.18098,17791,2018,9,17
"Rhincodon typus",-18.30137,116.23323,17784,2018,9,10
"Rhincodon typus",-21.64306,113.81748,17786,2018,9,12
"Rhincodon typus",-21.83183,113.53366,17800,2018,9,26
"Rhincodon typus",-21.68175,113.8049,17786,2018,9,12
"Rhincodon typus",-21.5447,113.70636,17776,2018,9,2
"Rhincodon typus",-21.65377,113.64669,17801,2018,9,27
"Rhincodon typus",-21.82511,113.57598,17800,2018,9,26
"Rhincodon typus",-21.66219,113.59577,17801,2018,9,27
"Rhincodon typus",-9.5,121.5,17776,2018,9,2
"Rhincodon typus",-11.5,118.5,17776,2018,9,2
"Rhincodon typus",-13.5,121.5,17785,2018,9,11
"Rhincodon typus",-14.5,120.5,17792,2018,9,18
"Rhincodon typus",-13.5,123.5,17802,2018,9,28
"Rhincodon typus",-13.5,98.5,17802,2018,9,28
"Rhincodon typus",-12.5,99.5,17779,2018,9,5
"Rhincodon typus",-13.5,100.5,17776,2018,9,2
"Rhincodon typus",-14.5,99.5,17799,2018,9,25
"Rhincodon typus",-13.5,99.5,17802,2018,9,28
"Rhincodon typus",-8.37623,117.75521,17819,2018,10,15
"Rhincodon typus",-3.26277,135.0286,17817,2018,10,13
"Rhincodon typus",-3.23618,134.99878,17827,2018,10,23
"Rhincodon typus",-20.4,115.7,17833,2018,10,29
"Rhincodon typus",-26.25727,112.38814,17835,2018,10,31
"Rhincodon typus",-20.32763,115.35518,17833,2018,10,29
"Rhincodon typus",-21.9,113.9,17812,2018,10,8
"Rhincodon typus",-26.1,113.1,17823,2018,10,19
"Rhincodon typus",-20.4348,115.36256,17831,2018,10,27
"Rhincodon typus",-25.8,112.9,17827,2018,10,23
"Rhincodon typus",-25.5,112.9,17811,2018,10,7
"Rhincodon typus",-25.5,113,17811,2018,10,7
"Rhincodon typus",-25.6,112.9,17826,2018,10,22
"Rhincodon typus",-26,113.1,17822,2018,10,18
"Rhincodon typus",-26.3,113.3,17826,2018,10,22
"Rhincodon typus",-20.30223,115.39602,17831,2018,10,27
"Rhincodon typus",-25.6,113,17824,2018,10,20
"Rhincodon typus",-26.1,113.1,17819,2018,10,15
"Rhincodon typus",-20.4,115.7,17831,2018,10,27
"Rhincodon typus",-25.6,113,17810,2018,10,6
"Rhincodon typus",-25.96524,112.81357,17822,2018,10,18
"Rhincodon typus",-25.6,112.9,17814,2018,10,10
"Rhincodon typus",-25.9,113.1,17822,2018,10,18
"Rhincodon typus",-20.31705,115.62605,17830,2018,10,26
"Rhincodon typus",-20.35889,115.43633,17833,2018,10,29
"Rhincodon typus",-25.98411,112.79842,17822,2018,10,18
"Rhincodon typus",-25.8,113,17815,2018,10,11
"Rhincodon typus",-20.33855,115.37481,17831,2018,10,27
"Rhincodon typus",-25.8,113,17818,2018,10,14
"Rhincodon typus",-20.5,115.8,17829,2018,10,25
"Rhincodon typus",-20.71301,114.83905,17805,2018,10,1
"Rhincodon typus",-25.6,112.9,17812,2018,10,8
"Rhincodon typus",-26,113.1,17825,2018,10,21
"Rhincodon typus",-26.2,113.2,17827,2018,10,23
"Rhincodon typus",-20.25473,115.39383,17834,2018,10,30
"Rhincodon typus",-26.2554,112.38958,17835,2018,10,31
"Rhincodon typus",-25.7,112.9,17816,2018,10,12
"Rhincodon typus",-25.6,112.9,17825,2018,10,21
"Rhincodon typus",-22.3,113.8,17812,2018,10,8
"Rhincodon typus",-25.5,113,17813,2018,10,9
"Rhincodon typus",-26.2,113.2,17819,2018,10,15
"Rhincodon typus",-19.93372,115.78216,17817,2018,10,13
"Rhincodon typus",-25.5,112.9,17813,2018,10,9
"Rhincodon typus",-26.1,113.1,17833,2018,10,29
"Rhincodon typus",-25.6,112.8,17814,2018,10,10
"Rhincodon typus",-25.69665,112.88123,17812,2018,10,8
"Rhincodon typus",-20.34572,115.38425,17832,2018,10,28
"Rhincodon typus",-25.6,112.9,17823,2018,10,19
"Rhincodon typus",-20.5,115.7,17824,2018,10,20
"Rhincodon typus",-20.33178,115.37074,17833,2018,10,29
"Rhincodon typus",-26.1,113.2,17818,2018,10,14
"Rhincodon typus",-25.7,112.9,17815,2018,10,11
"Rhincodon typus",-25.7,112.9,17820,2018,10,16
"Rhincodon typus",-26.1,113.2,17823,2018,10,19
"Rhincodon typus",-20.3,115.6,17834,2018,10,30
"Rhincodon typus",-21.9,114,17814,2018,10,10
"Rhincodon typus",-26.1,113.2,17819,2018,10,15
"Rhincodon typus",-20.02907,115.95488,17810,2018,10,6
"Rhincodon typus",-25.7,113,17813,2018,10,9
"Rhincodon typus",-25.7,113,17812,2018,10,8
"Rhincodon typus",-20.34883,115.39882,17830,2018,10,26
"Rhincodon typus",-25.8,112.9,17815,2018,10,11
"Rhincodon typus",-25.5,112.9,17812,2018,10,8
"Rhincodon typus",-26.2499,112.40561,17835,2018,10,31
"Rhincodon typus",-20.27665,115.66304,17831,2018,10,27
"Rhincodon typus",-20.4,115.7,17832,2018,10,28
"Rhincodon typus",-20.35954,115.38512,17830,2018,10,26
"Rhincodon typus",-20.36071,115.42994,17833,2018,10,29
"Rhincodon typus",-25.82955,112.76135,17821,2018,10,17
"Rhincodon typus",-20.21324,115.40615,17834,2018,10,30
"Rhincodon typus",-26,113.2,17818,2018,10,14
"Rhincodon typus",-20.03152,115.95731,17810,2018,10,6
"Rhincodon typus",-26.1,113.1,17818,2018,10,14
"Rhincodon typus",-20.29903,115.39692,17831,2018,10,27
"Rhincodon typus",-25.5,113,17814,2018,10,10
"Rhincodon typus",-25.7,113,17816,2018,10,12
"Rhincodon typus",-8.5,101.5,17812,2018,10,8
"Rhincodon typus",-12.5,117.5,17829,2018,10,25
"Rhincodon typus",-12.5,118.5,17827,2018,10,23
"Rhincodon typus",-12.5,116.5,17833,2018,10,29
"Rhincodon typus",-8.5,99.5,17812,2018,10,8
"Rhincodon typus",-11.5,98.5,17808,2018,10,4
"Rhincodon typus",-8.5,100.5,17813,2018,10,9
"Rhincodon typus",-12.5,97.5,17806,2018,10,2
"Rhincodon typus",-12.5,98.5,17805,2018,10,1
"Rhincodon typus",-11.5,100.5,17814,2018,10,10
"Rhincodon typus",-11.5,99.5,17814,2018,10,10
"Rhincodon typus",9.51637,123.48965,17838,2018,11,3
"Rhincodon typus",9.48811,123.56224,17838,2018,11,3
"Rhincodon typus",9.4751,123.52678,17838,2018,11,3
"Rhincodon typus",-24.4,113.4,17860,2018,11,25
"Rhincodon typus",-21.34502,111.57574,17858,2018,11,23
"Rhincodon typus",-26.39089,112.16728,17841,2018,11,6
"Rhincodon typus",-20.18544,115.40458,17846,2018,11,11
"Rhincodon typus",-20.10138,115.4192,17846,2018,11,11
"Rhincodon typus",-24.5,113.4,17858,2018,11,23
"Rhincodon typus",-24.5,113.4,17861,2018,11,26
"Rhincodon typus",-20.39992,115.34997,17837,2018,11,2
"Rhincodon typus",-26.3,113.2,17842,2018,11,7
"Rhincodon typus",-26.96182,113.16637,17841,2018,11,6
"Rhincodon typus",-25,113.1,17839,2018,11,4
"Rhincodon typus",-24.4,113.5,17861,2018,11,26
"Rhincodon typus",-24.06416,113.35697,17864,2018,11,29
"Rhincodon typus",-24.4,113.4,17863,2018,11,28
"Rhincodon typus",-26.93995,113.56949,17841,2018,11,6
"Rhincodon typus",-21.34504,111.57573,17858,2018,11,23
"Rhincodon typus",-26.39337,112.16833,17841,2018,11,6
"Rhincodon typus",-24.5,113.4,17859,2018,11,24
"Rhincodon typus",-26.43811,110.71669,17865,2018,11,30
"Rhincodon typus",-26.96572,113.56142,17841,2018,11,6
"Rhincodon typus",-20.36886,115.31555,17845,2018,11,10
"Rhincodon typus",-25.28741,112.49276,17856,2018,11,21
"Rhincodon typus",-26.94608,113.57022,17841,2018,11,6
"Rhincodon typus",-25,113.1,17840,2018,11,5
"Rhincodon typus",-26.95217,113.55908,17841,2018,11,6
"Rhincodon typus",-20.36066,115.31632,17837,2018,11,2
"Rhincodon typus",-24.4,113.3,17860,2018,11,25
"Rhincodon typus",8.82714,97.7948,17868,2018,12,3
"Rhincodon typus",-8.53392,117.79235,17877,2018,12,12
"Rhincodon typus",-28.90694,112.64316,17867,2018,12,2
"Rhincodon typus",-26.6,113.6,17892,2018,12,27
"Rhincodon typus",-28.91084,112.65498,17867,2018,12,2
"Rhincodon typus",-13.5,101.5,17769,2018,8,26
"Rhincodon typus",-31.5,113.5,17549,2018,1,18
"Rhincodon typus",-31.5,114.5,17553,2018,1,22
"Rhincodon typus",-5.5,132.5,17777,2018,9,3
"Rhincodon typus",-12.5,100.5,17779,2018,9,5
"Rhincodon typus",-12.5,101.5,17781,2018,9,7
"Rhincodon typus",-8.5,109.5,17754,2018,8,11
"Rhincodon typus",-8.5,108.5,17743,2018,7,31
"Rhincodon typus",-8.5,110.5,17760,2018,8,17
"Rhincodon typus",-14.5,100.5,17774,2018,8,31
"Rhincodon typus",-7.5,109.5,17752,2018,8,9
"Rhincodon typus",9.50363,123.416,17191,2017,1,25
"Rhincodon typus",9.43192,123.34077,17194,2017,1,28
"Rhincodon typus",-2.29517,130.74376,17167,2017,1,1
"Rhincodon typus",-23,113.76,17192,2017,1,26
"Rhincodon typus",-21.88,113.91,17184,2017,1,18
"Rhincodon typus",-22.6,113.62,17191,2017,1,25
"Rhincodon typus",-22.6,113.61,17191,2017,1,25
"Rhincodon typus",-21.89,113.92,17184,2017,1,18
"Rhincodon typus",-23,113.76,17196,2017,1,30
"Rhincodon typus",-21.89,113.92,17183,2017,1,17
"Rhincodon typus",9.91091,123.45416,17167,2017,1,1
"Rhincodon typus",-26.5,112.5,17191,2017,1,25
"Rhincodon typus",9.61519,123.37302,17207,2017,2,10
"Rhincodon typus",-23,113.76,17219,2017,2,22
"Rhincodon typus",-21.9,113.93,17225,2017,2,28
"Rhincodon typus",-23.13,113.72,17202,2017,2,5
"Rhincodon typus",-23.13,113.71,17201,2017,2,4
"Rhincodon typus",-23,113.76,17220,2017,2,23
"Rhincodon typus",-23,113.76,17222,2017,2,25
"Rhincodon typus",-23.12,113.7,17201,2017,2,4
"Rhincodon typus",-23.13,113.73,17215,2017,2,18
"Rhincodon typus",-3.78547,133.90507,17203,2017,2,6
"Rhincodon typus",9.5701,123.41521,17217,2017,2,20
"Rhincodon typus",-30.20214,153.26696,17226,2017,3,1
"Rhincodon typus",9.55905,123.50603,17235,2017,3,10
"Rhincodon typus",-21.88,113.91,17235,2017,3,10
"Rhincodon typus",-22.59,113.61,17245,2017,3,20
"Rhincodon typus",-21.9,113.93,17230,2017,3,5
"Rhincodon typus",-21.88,113.91,17252,2017,3,27
"Rhincodon typus",-22.6,113.62,17237,2017,3,12
"Rhincodon typus",-22.6,113.61,17248,2017,3,23
"Rhincodon typus",-21.89,113.92,17230,2017,3,5
"Rhincodon typus",-21.88,113.91,17255,2017,3,30
"Rhincodon typus",-21.9,113.93,17243,2017,3,18
"Rhincodon typus",-21.88,113.91,17254,2017,3,29
"Rhincodon typus",-22.59,113.61,17248,2017,3,23
"Rhincodon typus",-21.9,113.93,17248,2017,3,23
"Rhincodon typus",-21.89,113.92,17247,2017,3,22
"Rhincodon typus",-22.6,113.61,17245,2017,3,20
"Rhincodon typus",-21.88,113.91,17249,2017,3,24
"Rhincodon typus",-23,113.76,17230,2017,3,5
"Rhincodon typus",-21.89,113.92,17251,2017,3,26
"Rhincodon typus",-22.6,113.61,17242,2017,3,17
"Rhincodon typus",-23,113.76,17229,2017,3,4
"Rhincodon typus",-21.89,113.92,17246,2017,3,21
"Rhincodon typus",-21.88,113.91,17251,2017,3,26
"Rhincodon typus",-22.6,113.62,17242,2017,3,17
"Rhincodon typus",-22.6,113.61,17236,2017,3,11
"Rhincodon typus",-21.89,113.92,17254,2017,3,29
"Rhincodon typus",-21.89,113.92,17235,2017,3,10
"Rhincodon typus",-22.59,113.61,17237,2017,3,12
"Rhincodon typus",-21.89,113.92,17240,2017,3,15
"Rhincodon typus",-22.59,113.61,17236,2017,3,11
"Rhincodon typus",-21.89,113.92,17239,2017,3,14
"Rhincodon typus",-21.88,113.91,17247,2017,3,22
"Rhincodon typus",-21.88,113.91,17250,2017,3,25
"Rhincodon typus",-21.9,113.93,17240,2017,3,15
"Rhincodon typus",-22.6,113.62,17254,2017,3,29
"Rhincodon typus",-22.6,113.61,17237,2017,3,12
"Rhincodon typus",-21.9,113.93,17236,2017,3,11
"Rhincodon typus",-27.5,153.5,17237,2017,3,12
"Rhincodon typus",12.96875,123.52603,17266,2017,4,10
"Rhincodon typus",-22.92769,113.73895,17263,2017,4,7
"Rhincodon typus",-21.9,113.93,17268,2017,4,12
"Rhincodon typus",-21.88,113.91,17257,2017,4,1
"Rhincodon typus",-22.59,113.61,17259,2017,4,3
"Rhincodon typus",-22.6,113.62,17261,2017,4,5
"Rhincodon typus",-21.89,113.92,17257,2017,4,1
"Rhincodon typus",-21.9,113.93,17260,2017,4,4
"Rhincodon typus",-21.89,113.92,17260,2017,4,4
"Rhincodon typus",-22.6,113.61,17257,2017,4,1
"Rhincodon typus",-3.20142,134.90125,17273,2017,4,17
"Rhincodon typus",-3.2,134.9,17272,2017,4,16
"Rhincodon typus",-3.1,134.91,17279,2017,4,23
"Rhincodon typus",-21.86473,113.91187,17278,2017,4,22
"Rhincodon typus",8.96983,120.11706,17282,2017,4,26
"Rhincodon typus",-21.87907,113.96756,17290,2017,5,4
"Rhincodon typus",9.94472,99.9908,17292,2017,5,6
"Rhincodon typus",10.0582,99.8113,17294,2017,5,8
"Rhincodon typus",9.07441,120.55701,17314,2017,5,28
"Rhincodon typus",8.94672,120.68915,17316,2017,5,30
"Rhincodon typus",-21.89,113.92,17312,2017,5,26
"Rhincodon typus",-21.88,113.91,17296,2017,5,10
"Rhincodon typus",-22.6,113.62,17295,2017,5,9
"Rhincodon typus",-22.6,113.61,17292,2017,5,6
"Rhincodon typus",-22.6,113.62,17298,2017,5,12
"Rhincodon typus",-22.6,113.61,17295,2017,5,9
"Rhincodon typus",-21.9,113.93,17299,2017,5,13
"Rhincodon typus",-21.89,113.92,17288,2017,5,2
"Rhincodon typus",-21.89,113.92,17299,2017,5,13
"Rhincodon typus",-21.88,113.91,17288,2017,5,2
"Rhincodon typus",-21.8941,113.84416,17289,2017,5,3
"Rhincodon typus",9.52962,123.54984,17303,2017,5,17
"Rhincodon typus",4.81532,103.677,17321,2017,6,4
"Rhincodon typus",-22.11283,113.66774,17341,2017,6,24
"Rhincodon typus",-22.06119,113.69348,17341,2017,6,24
"Rhincodon typus",-22.12343,113.64196,17341,2017,6,24
"Rhincodon typus",-8.33276,117.56901,17347,2017,6,30
"Rhincodon typus",-21.88,113.91,17332,2017,6,15
"Rhincodon typus",-21.9,113.93,17336,2017,6,19
"Rhincodon typus",-21.9,113.93,17338,2017,6,21
"Rhincodon typus",-21.9,113.93,17318,2017,6,1
"Rhincodon typus",-21.9,113.93,17321,2017,6,4
"Rhincodon typus",10.31455,123.88734,17336,2017,6,19
"Rhincodon typus",-21.72011,113.96342,17368,2017,7,21
"Rhincodon typus",-21.7188,113.87781,17368,2017,7,21
"Rhincodon typus",2.12218,118.34545,17363,2017,7,16
"Rhincodon typus",8.0788,113.08512,17363,2017,7,16
"Rhincodon typus",-21.94,114.13,17366,2017,7,19
"Rhincodon typus",-21.94,114.13,17368,2017,7,21
"Rhincodon typus",-21.94,114.13,17365,2017,7,18
"Rhincodon typus",-21.88,113.91,17376,2017,7,29
"Rhincodon typus",-21.9,113.93,17367,2017,7,20
"Rhincodon typus",-21.89,113.92,17367,2017,7,20
"Rhincodon typus",-21.88,113.91,17375,2017,7,28
"Rhincodon typus",-21.9,113.93,17370,2017,7,23
"Rhincodon typus",-21.89,113.92,17374,2017,7,27
"Rhincodon typus",-21.88,113.91,17367,2017,7,20
"Rhincodon typus",-21.88,113.91,17370,2017,7,23
"Rhincodon typus",-21.88,113.91,17377,2017,7,30
"Rhincodon typus",-22.6,113.61,17363,2017,7,16
"Rhincodon typus",-21.89,113.92,17370,2017,7,23
"Rhincodon typus",-21.88,113.91,17374,2017,7,27
"Rhincodon typus",-21.89,113.92,17368,2017,7,21
"Rhincodon typus",-21.88,113.91,17368,2017,7,21
"Rhincodon typus",-21.89,113.92,17375,2017,7,28
"Rhincodon typus",-21.94,114.13,17361,2017,7,14
"Rhincodon typus",-21.94,114.13,17359,2017,7,12
"Rhincodon typus",-24.94,114.13,17366,2017,7,19
"Rhincodon typus",-21.94,114.13,17356,2017,7,9
"Rhincodon typus",-21.9,113.93,17369,2017,7,22
"Rhincodon typus",-21.88,113.91,17378,2017,7,31
"Rhincodon typus",-21.89,113.92,17378,2017,7,31
"Rhincodon typus",-22.6,113.62,17363,2017,7,16
"Rhincodon typus",-21.9,113.93,17372,2017,7,25
"Rhincodon typus",-21.9,113.93,17368,2017,7,21
"Rhincodon typus",-21.9,113.93,17376,2017,7,29
"Rhincodon typus",-21.88,113.91,17366,2017,7,19
"Rhincodon typus",9.79692,118.95792,17371,2017,7,24
"Rhincodon typus",9.8066,118.8751,17372,2017,7,25
"Rhincodon typus",9.9275,119.1306,17368,2017,7,21
"Rhincodon typus",9.7777,118.8834,17366,2017,7,19
"Rhincodon typus",9.7977,118.9068,17369,2017,7,22
"Rhincodon typus",-3.2246,134.91153,17376,2017,7,29
"Rhincodon typus",-3.1805,134.94417,17375,2017,7,28
"Rhincodon typus",-3.20803,134.94795,17376,2017,7,29
"Rhincodon typus",-14.5,119.5,17371,2017,7,24
"Rhincodon typus",-22,113.8,17375,2017,7,28
"Rhincodon typus",-21.23209,110.61247,17378,2017,7,31
"Rhincodon typus",-22.1,113.8,17375,2017,7,28
"Rhincodon typus",-21.77507,113.90875,17371,2017,7,24
"Rhincodon typus",-21.55348,114.32766,17364,2017,7,17
"Rhincodon typus",-21.60591,114.3167,17370,2017,7,23
"Rhincodon typus",-22,113.9,17373,2017,7,26
"Rhincodon typus",-21.58498,113.51319,17370,2017,7,23
"Rhincodon typus",-21.55442,113.54339,17372,2017,7,25
"Rhincodon typus",-21.5247,114.22022,17361,2017,7,14
"Rhincodon typus",-21.80092,113.80149,17369,2017,7,22
"Rhincodon typus",-21.73003,113.64466,17368,2017,7,21
"Rhincodon typus",-21.78196,113.99194,17370,2017,7,23
